record_id,name,type,size
1488102,ECClipids_5PC-1PS-mix_26CaCl2_298K.top,top,416
1488102,ECClipids_5PC-1PS-mix_26CaCl2_298K.tpr,tpr,648468
1488102,ECClipids_5PC-1PS-mix_26CaCl2_298K.xtc,xtc,5718493212
1488102,ECClipids_5PC-1PS-mix_39CaCl2_298K.cpt,cpt,484740
1488102,ECClipids_5PC-1PS-mix_39CaCl2_298K.gro,gro,1389857
1488102,ECClipids_5PC-1PS-mix_39CaCl2_298K.top,top,440
1488102,ECClipids_5PC-1PS-mix_39CaCl2_298K.tpr,tpr,646308
1488102,ECClipids_5PC-1PS-mix_39CaCl2_298K.xtc,xtc,3044667956
1465897,md-setup.robundle,robundle,10698564
1346073,300_2000rmsf_GDP_systems_RAW_AVG_SE.xlsx,xlsx,253331
1346073,300_2000RMSF_GTP_systems_RAW_AVG_SE.xlsx,xlsx,267268
1346073,backbone_4-164.gro,gro,33386
1346073,backbone_4-164.pdb,pdb,38321
1346073,backbone_4-164.tpr,tpr,282568
1346073,GDP_G12A_1.xtc,xtc,3934812
1346073,GDP_G12A_2.xtc,xtc,3934788
1346073,GDP_G12A_3.xtc,xtc,3932960
1346073,GDP_G12A_4.xtc,xtc,3933472
1346073,GDP_G12A_5.xtc,xtc,3934288
1346073,GDP_G12C_1.xtc,xtc,3935228
1346073,GDP_G12C_2.xtc,xtc,3933072
1346073,GDP_G12C_3.xtc,xtc,3930752
1346073,GDP_G12C_4.xtc,xtc,3934872
1346073,GDP_G12C_5.xtc,xtc,3934524
1346073,GDP_G12D_1.xtc,xtc,3932960
1346073,GDP_G12D_2.xtc,xtc,3933404
1346073,GDP_G12D_3.xtc,xtc,3933568
1346073,GDP_G12D_4.xtc,xtc,3935284
1346073,GDP_G12D_5.xtc,xtc,3933040
1346073,GDP_G12R_1.xtc,xtc,3935356
1346073,GDP_G12R_2.xtc,xtc,3933216
1346073,GDP_G12R_3.xtc,xtc,3934028
1346073,GDP_G12R_4.xtc,xtc,3933340
1346073,GDP_G12R_5.xtc,xtc,3933808
1346073,GDP_G12S_1.xtc,xtc,3933864
1346073,GDP_G12S_2.xtc,xtc,3934288
1346073,GDP_G12S_3.xtc,xtc,3934752
1346073,GDP_G12S_4.xtc,xtc,3932908
1346073,GDP_G12S_5.xtc,xtc,3933640
1346073,GDP_G12V_1.xtc,xtc,3933292
1346073,GDP_G12V_2.xtc,xtc,3934204
1346073,GDP_G12V_3.xtc,xtc,3932456
1346073,GDP_G12V_4.xtc,xtc,3933896
1346073,GDP_G12V_5.xtc,xtc,3933456
1346073,GDP_WT_1.xtc,xtc,3936256
1346073,GDP_WT_2.xtc,xtc,3933212
1346073,GDP_WT_3.xtc,xtc,3933560
1346073,GDP_WT_4.xtc,xtc,3933608
1346073,GDP_WT_5.xtc,xtc,3933308
1346073,GTP_G12A_1.xtc,xtc,3934140
1346073,GTP_G12A_2.xtc,xtc,3934560
1346073,GTP_G12A_3.xtc,xtc,3934216
1346073,GTP_G12A_4.xtc,xtc,3932800
1346073,GTP_G12A_5.xtc,xtc,3935112
1346073,GTP_G12C_1.xtc,xtc,3935900
1346073,GTP_G12C_2.xtc,xtc,3934924
1346073,GTP_G12C_3.xtc,xtc,3934120
1346073,GTP_G12C_4.xtc,xtc,3935204
1346073,GTP_G12C_5.xtc,xtc,3932440
1346073,GTP_G12D_10.xtc,xtc,3935488
1346073,GTP_G12D_1.xtc,xtc,4553152
1346073,GTP_G12D_2.xtc,xtc,3935324
1346073,GTP_G12D_3.xtc,xtc,3935308
1346073,GTP_G12D_4.xtc,xtc,3934660
1346073,GTP_G12D_5.xtc,xtc,3935508
1346073,GTP_G12D_6.xtc,xtc,3933488
1346073,GTP_G12D_7.xtc,xtc,3932456
1346073,GTP_G12D_8.xtc,xtc,3933908
1346073,GTP_G12D_9.xtc,xtc,3934652
1346073,GTP_G12R_1.xtc,xtc,3934372
1346073,GTP_G12R_2.xtc,xtc,3933856
1346073,GTP_G12R_3.xtc,xtc,3933620
1346073,GTP_G12R_4.xtc,xtc,3934616
1346073,GTP_G12R_5.xtc,xtc,3933260
1346073,GTP_G12S_1.xtc,xtc,3933404
1346073,GTP_G12S_2.xtc,xtc,3933472
1346073,GTP_G12S_3.xtc,xtc,3934792
1346073,GTP_G12S_4.xtc,xtc,3934452
1346073,GTP_G12S_5.xtc,xtc,3935176
1346073,GTP_G12V_10.xtc,xtc,3932636
1346073,GTP_G12V_1.xtc,xtc,3932884
1346073,GTP_G12V_2.xtc,xtc,3934820
1346073,GTP_G12V_3.xtc,xtc,3934092
1346073,GTP_G12V_4.xtc,xtc,3934660
1346073,GTP_G12V_5.xtc,xtc,3935412
1346073,GTP_G12V_6.xtc,xtc,3936552
1346073,GTP_G12V_7.xtc,xtc,3934036
1346073,GTP_G12V_8.xtc,xtc,3933584
1346073,GTP_G12V_9.xtc,xtc,3935648
1346073,GTP_WT_10.xtc,xtc,3934192
1346073,GTP_WT_1.xtc,xtc,3933608
1346073,GTP_WT_2.xtc,xtc,3934884
1346073,GTP_WT_3.xtc,xtc,3932828
1346073,GTP_WT_4.xtc,xtc,3934456
1346073,GTP_WT_5.xtc,xtc,3935888
1346073,GTP_WT_6.xtc,xtc,3935216
1346073,GTP_WT_7.xtc,xtc,3934740
1346073,GTP_WT_8.xtc,xtc,3935564
1346073,GTP_WT_9.xtc,xtc,3934184
1346073,KRAS_G12X_mut_COSMICv79.xlsx,xlsx,14765
1346073,PyInteraph_data.zip,zip,123404
3332778,ECClipids_5PC-1PS-mix_174KCl_298K.cpt,cpt,470840
3332778,ECClipids_5PC-1PS-mix_174KCl_298K.gro,gro,880394
3332778,ECClipids_5PC-1PS-mix_174KCl_298K.top,top,431
3332778,ECClipids_5PC-1PS-mix_174KCl_298K.tpr,tpr,630108
3332778,ECClipids_5PC-1PS-mix_174KCl_298K.xtc,xtc,3614198808
3332778,ECClipids_5PC-1PS-mix_174NaCl_298K.cpt,cpt,470840
3332778,ECClipids_5PC-1PS-mix_174NaCl_298K.gro,gro,880394
3332778,ECClipids_5PC-1PS-mix_174NaCl_298K.top,top,431
3332778,ECClipids_5PC-1PS-mix_174NaCl_298K.tpr,tpr,629168
3332778,ECClipids_5PC-1PS-mix_174NaCl_298K.xtc,xtc,3614149188
3332778,ECClipids_5PC-1PS-mix_39KCl_298K.cpt,cpt,483740
3332778,ECClipids_5PC-1PS-mix_39KCl_298K.gro,gro,1387166
3332778,ECClipids_5PC-1PS-mix_39KCl_298K.top,top,425
3332778,ECClipids_5PC-1PS-mix_39KCl_298K.tpr,tpr,645228
3332778,ECClipids_5PC-1PS-mix_39KCl_298K.xtc,xtc,3598549032
3332778,ECClipids_5PC-1PS-mix_39NaCl_298K.cpt,cpt,483740
3332778,ECClipids_5PC-1PS-mix_39NaCl_298K.gro,gro,1387166
3332778,ECClipids_5PC-1PS-mix_39NaCl_298K.top,top,463
3332778,ECClipids_5PC-1PS-mix_39NaCl_298K.tpr,tpr,644288
3332778,ECClipids_5PC-1PS-mix_39NaCl_298K.xtc,xtc,3598432780
3332778,ECClipids_5PC-1PS-mix_92KCl_298K.cpt,cpt,478652
3332778,ECClipids_5PC-1PS-mix_92KCl_298K.gro,gro,895154
3332778,ECClipids_5PC-1PS-mix_92KCl_298K.top,top,431
3332778,ECClipids_5PC-1PS-mix_92KCl_298K.tpr,tpr,639292
3332778,ECClipids_5PC-1PS-mix_92KCl_298K.xtc,xtc,3660560748
3332778,ECClipids_5PC-1PS-mix_92NaCl_298K.cpt,cpt,478712
3332778,ECClipids_5PC-1PS-mix_92NaCl_298K.gro,gro,1372538
3332778,ECClipids_5PC-1PS-mix_92NaCl_298K.top,top,432
3332778,ECClipids_5PC-1PS-mix_92NaCl_298K.tpr,tpr,638352
3332778,ECClipids_5PC-1PS-mix_92NaCl_298K.xtc,xtc,3660467824
3332778,ecc-lipids_atomic_types.itp,itp,6846
3332778,ECC-POPC_charmm36-atomic-names.itp,itp,62861
3332778,ECC-POPS_charmm36-atomic-names.itp,itp,61767
3332778,ions.itp,itp,7207
3332778,ions_nb_sigma_eps.itp,itp,2870
3332778,simulation_setup_npt_lipid_bilayer.mdp,mdp,3614
3332778,spce_water_model.itp,itp,746
1244109,AMBER_run_prot.mdp,mdp,1804
1244109,conf.gro,gro,73702
1244109,confout.gro,gro,1646946
1244109,run.tpr,tpr,1166784
1244109,topol.top,top,483217
1244109,traj_comp.xtc,xtc,3400378760
1312143,1-3-box.rar,rar,1436506209
1312143,Docking files.zip,zip,54720
2202306,2018-LinY-JACS-raw data.zip,zip,3981240278
1289167,Mutter_ACSChemNeur_Jun2018.tgz,tgz,70506138
1297931,ensemble_MD_2n7x.pdb,pdb,1183069
1297931,ensemble_MD_2n82.pdb,pdb,3864729
1307420,amber99sb-ildn+JoungCheatham-ions.ff.zip,zip,40161
1307420,input_gromacs.gro,gro,2077230
1307420,protein.gro,gro,60053
1307420,topology_gromacs.top,top,1013581
1307420,trajectory_1.trr,trr,3614041368
1307420,trajectory_1.xtc,xtc,1100901392
1310053,amber99sb-ildn+JoungCheatham-ions.ff.zip,zip,40161
1310053,input_gromacs.gro,gro,1916930
1310053,input_pre-miR20b.pdb,pdb,48918
1310053,mdin,,382
1310053,md.mdp,mdp,3703
1310053,restraint.nc,nc,111514120
1310053,rna_GMX.itp,itp,593414
1310053,topology_amber.parm7,parm7,330366
1310053,topology_gromacs.top,top,3146
1310053,trajectory_2.trr,trr,823680000
1310053,trajectory_2.xtc,xtc,269825840
1310053,trajectory_3.nc,nc,817696828
1310053,trajectory_4.nc,nc,817696828
1310053,trajectory_5.nc,nc,817696828
1310053,trajectory_6.nc,nc,817696828
1310053,trajectory_7.nc,nc,817696828
1464923,Rbfox*_mir20b.nc,nc,2904429872
1464923,Rbfox_miR21.nc,nc,2908029908
1464923,topologoy_Rbfox_mir20b*.parm7,parm7,1066110
1464923,topology_Rbfox*_miR20b.parm7,parm7,1065262
1465433,miR20b_OPC_1.nc,nc,931610144
1465433,miR20b_OPC_2.nc,nc,931610144
1465433,miR20b_OPC_3.nc,nc,931610144
1465433,topology_miR20b_OPC.parm7,parm7,329698
1310054,amber99sb-ildn+JoungCheatham-ions.ff.zip,zip,40161
1310054,input.mdp,mdp,2818
1310054,mdin,,382
1310054,protein.itp,itp,1268602
1310054,restraint.nc,nc,349709968
1310054,rna_GMX.itp,itp,593414
1310054,topology-amber.parm7,parm7,1255588
1310054,topology-gromacs.top,top,5784
1310054,trajectory_10.nc,nc,2564320828
1310054,trajectory_11.nc,nc,2564320828
1310054,trajectory_12.nc,nc,2564320828
1310054,trajectory_13.nc,nc,2564320828
1310054,trajectory_8.xtc,xtc,1104411712
1310054,trajectory_9.nc,nc,2564320828
1308045,amber99sb-ildn+JoungCheatham-ions.ff.zip,zip,40161
1308045,input.gro,gro,2121796
1308045,stateA.tar,tar,7113543680
1308045,stateB.tar,tar,6331340800
1308045,topology_gromacs.top,top,1860841
1308045,trajectory_19.trr,trr,2685595704
1308045,trajectory_19.xtc,xtc,850239248
1308045,trajectory_20.trr,trr,1431628632
1308045,trajectory_20.xtc,xtc,453428068
1167656,lindahl-scientific-reports-2018-tip21-trajectories.tgz,tgz,8072788200
1135142,DOPS_amber_lipid17_ff99ions_equilibration_1_rep1.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_equilibration_1_rep2.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_equilibration_2_rep1.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_equilibration_2_rep2.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_equilibration_3_rep1.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_equilibration_3_rep2.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_equilibration_4_rep1.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_equilibration_4_rep2.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions.prmtop,prmtop,8945804
1135142,DOPS_amber_lipid17_ff99ions_prod_rep1.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_prod_rep1.restart,restart,1457088
1135142,DOPS_amber_lipid17_ff99ions_prod_rep2.nc,nc,3640840808
1135142,DOPS_amber_lipid17_ff99ions_prod_rep2.restart,restart,1457088
1135142,DOPS_amber.run,run,1270
1173657,membrane_64_64_water.pdb,pdb,2583374
1173657,POPS_amber_lipid17_ff99ions_equilibration_1_rep1.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_equilibration_1_rep2.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_equilibration_2_rep1.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_equilibration_2_rep2.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_equilibration_3_rep1.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_equilibration_3_rep2.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_equilibration_4_rep1.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_equilibration_4_rep2.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions.prmtop,prmtop,8720818
1173657,POPS_amber_lipid17_ff99ions_prod_rep1.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_prod_rep1.restart,restart,1432512
1173657,POPS_amber_lipid17_ff99ions_prod_rep2.nc,nc,3579400808
1173657,POPS_amber_lipid17_ff99ions_prod_rep2.restart,restart,1432512
1173657,POPS_amber.run,run,357
1173625,DOPS_amber_lipid17_jcions_equilibration_1_rep1.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_equilibration_1_rep2.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_equilibration_2_rep1.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_equilibration_2_rep2.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_equilibration_3_rep1.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_equilibration_3_rep2.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_equilibration_4_rep1.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_equilibration_4_rep2.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions.prmtop,prmtop,8945804
1173625,DOPS_amber_lipid17_jcions_prod_rep1.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_prod_rep2.nc,nc,3640840808
1173625,DOPS_amber_lipid17_jcions_rep1.restart,restart,1457088
1173625,DOPS_amber_lipid17_jcions_rep2.restart,restart,1457088
1173625,membrane_64_64_water.pdb,pdb,2067534
1148495,POPS_amber_lipid17_jcions_equilibration_1_rep1.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_equilibration_1_rep2.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_equilibration_2_rep1.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_equilibration_2_rep2.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_equilibration_3_rep1.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_equilibration_3_rep2.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_equilibration_4_rep1.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_equilibration_4_rep2.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions.prmtop,prmtop,8720818
1148495,POPS_amber_lipid17_jcions_prod_rep1.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_prod_rep1.restart,restart,1432512
1148495,POPS_amber_lipid17_jcions_prod_rep2.nc,nc,3579400808
1148495,POPS_amber_lipid17_jcions_prod_rep2.restart,restart,1432512
1148495,POPS_amber.run,run,357
1400276,polycrystalline-HBN.zip,zip,240466256
1888492,ATP big runs.zip,zip,3249314372
1888492,ATP restrained.zip,zip,160571863
1888492,GTP short runs.zip,zip,3532335226
1888492,MnmE.zip,zip,4249873215
1888492,README.docx,docx,19086
1469143,all.xyz,xyz,174143
1240161,README.txt,txt,1361
1240161,vis_inputfiles.tar,tar,4849664
1243295,alldielseqs_refNC_05012018.fasta,fasta,2904597205
1243295,Diel_MS_R_06042018_SHu.R,r,54590
1243295,diel_QC_04282018.pl,pl,2762
1243295,Envir_extrafile.txt,txt,1101
1243295,key_CCA.txt,txt,369
1243295,V4_tagseq_diel.txt,txt,1374195
2208323,2018_AnisotropyData.zip,zip,3538135877
2872150,Fig_11.txt,txt,7471
2872150,Fig_1_DADS.txt,txt,25758
2872150,Fig_1_TA_spectra.txt,txt,51360
2872150,Fig_2_DADS.txt,txt,2990
2872150,Fig_2_TRIR_spectra.txt,txt,4991
2872150,Fig_4_decay_m1.txt,txt,8023
2872150,Fig_4_decay_m2.txt,txt,8023
2872150,Fig_4_fits_m1.txt,txt,10295
2872150,Fig_4_fits_m2.txt,txt,10295
2872150,Fig_5_gr_neutral.txt,txt,6633
2872150,Fig_5_pmf_IP.txt,txt,6633
2872150,Fig_5_pmf_neutral.txt,txt,6633
2872150,Fig_6.txt,txt,3483
2872150,Fig_7_exp_spectrum.txt,txt,16566
2872150,Fig_7_osc_stength_freq.txt,txt,188142
2872150,Fig_7_osc_strength.txt,txt,188142
2872150,Fig_7_sim_spectrum.txt,txt,490049
2872150,Fig_8_freq_vs_r_smooth.txt,txt,73794
2872150,Fig_8_freq_vs_r.txt,txt,73794
2872150,Fig_8_os_vs_r.txt,txt,73794
2872150,Fig_9_NOTE.txt,txt,104
2872150,Fig_9_sim_anis.txt,txt,760779
2872150,Fig_S10.txt,txt,49698
2872150,Fig_S11.txt,txt,1863
2872150,Fig_S12.txt,txt,6600
2872150,Fig_S1.txt,txt,24598
2872150,Fig_S2.txt,txt,24789
2872150,Fig_S3.txt,txt,2938
2872150,Fig_S4_anis_m1.txt,txt,5510
2872150,Fig_S4_anis_m2.txt,txt,5510
2872150,Fig_S4_decay_m1.txt,txt,4294
2872150,Fig_S4_decay_m2.txt,txt,4294
2872150,Fig_S5_anis_m1.txt,txt,14210
2872150,Fig_S5_anis_m2.txt,txt,14210
2872150,Fig_S5_decay_m1.txt,txt,11074
2872150,Fig_S5_decay_m2.txt,txt,11074
2872150,Fig_S7_all_freq.txt,txt,188142
2872150,Fig_S7_all_osc_stren.txt,txt,188142
3465884,Abelak_etal_Methods.pdf,pdf,128252
3465884,C2J2_min3_mod_noH.pdb,pdb,306165
3465884,create_sim4_repeats.sh,sh,11633
3465884,docking_wildtype_C2J2.zip,zip,596095
3476169,md_fit_dt100ps.xtc,xtc,1530136896
3476169,md_fit.gro,gro,6135212
3476169,stable_open.pdb,pdb,2164331
2547671,"S6-molecular dynamics,scripts.zip",zip,16162492
2547671,traj_centered_2_07.xtc,xtc,20009382088
2547671,traj_centered_no_field.xtc,xtc,19960782784
2619706,dissertation_data.tar.gz,gz,18133329553
2586559,AdditionalFile1_SupportingInformation.pdf,pdf,2484884
2586559,AdditionalFile2_ClustalW.pdf,pdf,149447
2586559,AdditionalFile3_ClustalOmega.pdf,pdf,149456
2586559,AdditionalFile4_Muscle.pdf,pdf,149454
2586559,HSL_dock.zip,zip,4987331
2586559,HSL_exhaustiveness.zip,zip,353476
2586559,HSL_LasR_simulation_1.zip,zip,452580669
2586559,HSL_LasR_simulation_2.zip,zip,481550442
2586559,HSL_LasR_simulation_3.zip,zip,464249350
2586559,LasR_HSL_multidock.zip,zip,7950528
2586559,MD100ns.tar.gz,gz,2528296960
2586559,scripts.zip,zip,178426911
2548247,traj_centered_07.xtc,xtc,20025714412
2548247,traj_centered_5_07.xtc,xtc,20030386872
2548486,traj_centered_08.xtc,xtc,20046174708
2548486,traj_centered_3_08.xtc,xtc,13353587176
2548486,traj_ricentrata_2_08.xtc,xtc,13383583680
3525951,pure_2nip_pmi_out.opmd.ff.h5,h5,12614900
3525951,pure_2nip_pmi_out.opmd.h5,h5,11954104
3473909,MD_wt_CYP2J2_DHA_State1_repeat1.zip,zip,2406330492
3473909,MD_wt_CYP2J2_DHA_State1_repeat2.zip,zip,2406777604
3473909,MD_wt_CYP2J2_DHA_State1_repeat3.zip,zip,2406782493
3473909,MD_wt_CYP2J2_DHA_State2_repeat1.zip,zip,2406503003
3473909,MD_wt_CYP2J2_DHA_State2_repeat2.zip,zip,2406048841
3473909,MD_wt_CYP2J2_DHA_State2_repeat3.zip,zip,2408209003
3473909,MD_wt_CYP2J2_DHA_State3_repeat1.zip,zip,2405862185
3473909,MD_wt_CYP2J2_DHA_State3_repeat2.zip,zip,2405649231
3473909,MD_wt_CYP2J2_DHA_State3_repeat3.zip,zip,2405822230
3473909,MD_wt_CYP2J2_DHA_State4_repeat1.zip,zip,2406017301
3473909,MD_wt_CYP2J2_DHA_State4_repeat2.zip,zip,2405874841
3473909,MD_wt_CYP2J2_DHA_State4_repeat3.zip,zip,2406960914
3473927,MD_wt_CYP2J2_EPA_State1_repeat1.zip,zip,2405612054
3473927,MD_wt_CYP2J2_EPA_State1_repeat2.zip,zip,2405435199
3473927,MD_wt_CYP2J2_EPA_State1_repeat3.zip,zip,2405384232
3473927,MD_wt_CYP2J2_EPA_State2_repeat1.zip,zip,2404631474
3473927,MD_wt_CYP2J2_EPA_State2_repeat2.zip,zip,2405559933
3473927,MD_wt_CYP2J2_EPA_State2_repeat3.zip,zip,2406032915
3473927,MD_wt_CYP2J2_EPA_State3_repeat1.zip,zip,2404292678
3473927,MD_wt_CYP2J2_EPA_State3_repeat2.zip,zip,2404271649
3473927,MD_wt_CYP2J2_EPA_State3_repeat3.zip,zip,2404995588
3473927,MD_wt_CYP2J2_EPA_State4_repeat1.zip,zip,2404649820
3473927,MD_wt_CYP2J2_EPA_State4_repeat2.zip,zip,2405430400
3473927,MD_wt_CYP2J2_EPA_State4_repeat3.zip,zip,2405326968
3483966,MD_mutR111A_CYP2J2_AA_State4_repeat1.zip,zip,4007885018
3483966,MD_mutR111A_CYP2J2_AA_State4_repeat2.zip,zip,4008612633
3483966,MD_mutR111A_CYP2J2_AA_State4_repeat3.zip,zip,4007529470
3483966,MD_mutR111A_CYP2J2_AA_State5_repeat1.zip,zip,3988307056
3483966,MD_mutR111A_CYP2J2_AA_State5_repeat2.zip,zip,3986729416
3483966,MD_mutR111A_CYP2J2_AA_State5_repeat3.zip,zip,3987248812
3483966,MD_mutR111A_CYP2J2_AA_State6_repeat1.zip,zip,3987103002
3483966,MD_mutR111A_CYP2J2_AA_State6_repeat2.zip,zip,3988548388
3483966,MD_mutR111A_CYP2J2_AA_State6_repeat3.zip,zip,3987534848
3482943,MD_mutR117A_CYP2J2_AA_State1_repeat1.zip,zip,4008164498
3482943,MD_mutR117A_CYP2J2_AA_State1_repeat2.zip,zip,4010262838
3482943,MD_mutR117A_CYP2J2_AA_State1_repeat3.zip,zip,4009276704
3482943,MD_mutR117A_CYP2J2_AA_State2_repeat1.zip,zip,4010028599
3482943,MD_mutR117A_CYP2J2_AA_State2_repeat2.zip,zip,4009599665
3482943,MD_mutR117A_CYP2J2_AA_State2_repeat3.zip,zip,4009713674
3482943,MD_mutR117A_CYP2J2_AA_State3_repeat1.zip,zip,4009643973
3482943,MD_mutR117A_CYP2J2_AA_State3_repeat2.zip,zip,4008086095
3482943,MD_mutR117A_CYP2J2_AA_State3_repeat3.zip,zip,4008552475
3482943,MD_mutR117A_CYP2J2_AA_State4_repeat1.zip,zip,4008625312
3482943,MD_mutR117A_CYP2J2_AA_State4_repeat2.zip,zip,4009418227
3482943,MD_mutR117A_CYP2J2_AA_State4_repeat3.zip,zip,4007963615
3483594,MD_mutR111A_CYP2J2_AA_State1_repeat1.zip,zip,3987825207
3483594,MD_mutR111A_CYP2J2_AA_State1_repeat2.zip,zip,3987427183
3483594,MD_mutR111A_CYP2J2_AA_State1_repeat3.zip,zip,3987403121
3483594,MD_mutR111A_CYP2J2_AA_State2_repeat1.zip,zip,3987290620
3483594,MD_mutR111A_CYP2J2_AA_State2_repeat2.zip,zip,3987482146
3483594,MD_mutR111A_CYP2J2_AA_State2_repeat3.zip,zip,3987430508
3483594,MD_mutR111A_CYP2J2_AA_State3_repeat1.zip,zip,3988869968
3483594,MD_mutR111A_CYP2J2_AA_State3_repeat2.zip,zip,3990021313
3483594,MD_mutR111A_CYP2J2_AA_State3_repeat3.zip,zip,3986628372
3483493,MD_mutR117A_CYP2J2_AA_State5_repeat1.zip,zip,4009421154
3483493,MD_mutR117A_CYP2J2_AA_State5_repeat2.zip,zip,4009718028
3483493,MD_mutR117A_CYP2J2_AA_State5_repeat3.zip,zip,4008102406
3483493,MD_mutR117A_CYP2J2_AA_State6_repeat1.zip,zip,4007986453
3483493,MD_mutR117A_CYP2J2_AA_State6_repeat2.zip,zip,4008498948
3483493,MD_mutR117A_CYP2J2_AA_State6_repeat3.zip,zip,4008818444
3473886,MD_wt_CYP2J2_AA_State5_repeat1.zip,zip,4032267806
3473886,MD_wt_CYP2J2_AA_State5_repeat2.zip,zip,4018807634
3473886,MD_wt_CYP2J2_AA_State5_repeat3.zip,zip,4017947130
3473886,MD_wt_CYP2J2_AA_State5_repeat4.zip,zip,4018918685
3473886,MD_wt_CYP2J2_AA_State6_repeat1.zip,zip,4030667927
3473886,MD_wt_CYP2J2_AA_State6_repeat2.zip,zip,4018596435
3473886,MD_wt_CYP2J2_AA_State6_repeat3.zip,zip,4017645601
3473886,MD_wt_CYP2J2_AA_State6_repeat4.zip,zip,4010202713
3465590,MD_wt_CYP2J2_AA_State1_repeat1.zip,zip,4031948163
3465590,MD_wt_CYP2J2_AA_State1_repeat2.zip,zip,4019400274
3465590,MD_wt_CYP2J2_AA_State1_repeat3.zip,zip,4017062328
3465590,MD_wt_CYP2J2_AA_State1_repeat4.zip,zip,4018698912
3465590,MD_wt_CYP2J2_AA_State2_repeat1.zip,zip,4182497472
3465590,MD_wt_CYP2J2_AA_State2_repeat2.zip,zip,4033970482
3465590,MD_wt_CYP2J2_AA_State2_repeat3.zip,zip,4034350091
3465590,MD_wt_CYP2J2_AA_State2_repeat4.zip,zip,4032829576
3466692,MD_wt_CYP2J2_AA_State3_repeat1.zip,zip,4859745986
3466692,MD_wt_CYP2J2_AA_State3_repeat2.zip,zip,4017212720
3466692,MD_wt_CYP2J2_AA_State3_repeat3.zip,zip,4017765660
3466692,MD_wt_CYP2J2_AA_State3_repeat4.zip,zip,4019091079
3466692,MD_wt_CYP2J2_AA_State4_repeat1.zip,zip,4032709750
3466692,MD_wt_CYP2J2_AA_State4_repeat2.zip,zip,4019156992
3466692,MD_wt_CYP2J2_AA_State4_repeat3.zip,zip,4017430542
3466692,MD_wt_CYP2J2_AA_State4_repeat4.zip,zip,4019318358
3484029,MD_mutR111A_R117A_CYP2J2_AA_State1_repeat1.zip,zip,4001163255
3484029,MD_mutR111A_R117A_CYP2J2_AA_State1_repeat2.zip,zip,4001481858
3484029,MD_mutR111A_R117A_CYP2J2_AA_State1_repeat3.zip,zip,4001005257
3484029,MD_mutR111A_R117A_CYP2J2_AA_State2_repeat1.zip,zip,3980598285
3484029,MD_mutR111A_R117A_CYP2J2_AA_State2_repeat2.zip,zip,3981267321
3484029,MD_mutR111A_R117A_CYP2J2_AA_State2_repeat3.zip,zip,3981923670
3484029,MD_mutR111A_R117A_CYP2J2_AA_State3_repeat1.zip,zip,4002944413
3484029,MD_mutR111A_R117A_CYP2J2_AA_State3_repeat2.zip,zip,4003150312
3484029,MD_mutR111A_R117A_CYP2J2_AA_State3_repeat3.zip,zip,4003559939
3484124,MD_mutR111A_R117A_CYP2J2_AA_State4_repeat1.zip,zip,4000093032
3484124,MD_mutR111A_R117A_CYP2J2_AA_State4_repeat2.zip,zip,4002019515
3484124,MD_mutR111A_R117A_CYP2J2_AA_State4_repeat3.zip,zip,4002548720
